latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.016,-122.393,378.8,1,1,2018-09-07,2120,A,100,6.0NRT,304.9,141.1,D
41.015,-122.404,349.3,1,1,2018-09-07,2120,A,92,6.0NRT,307.7,50,D
41.013,-122.416,374.8,1,1,2018-09-07,2120,A,100,6.0NRT,311.4,122.3,D
41.012,-122.429,481.6,1,1,2018-09-07,2120,A,100,6.0NRT,400.1,1220.6,D
41.01,-122.441,384.8,1,1,2018-09-07,2120,A,100,6.0NRT,314.1,160.2,D
40.997,-122.536,358.2,1,1,2018-09-07,2120,A,99,6.0NRT,303.2,71.9,D
41.022,-122.412,341.7,1,1,2018-09-07,2120,A,91,6.0NRT,303.8,39.4,D
41.021,-122.424,430.3,1,1,2018-09-07,2120,A,100,6.0NRT,321.6,488,D
41.019,-122.436,467,1,1,2018-09-07,2120,A,100,6.0NRT,400.1,964.3,D
41.014,-122.472,325,1,1,2018-09-07,2120,A,44,6.0NRT,298.8,13.6,D
41.003,-122.555,334.2,1,1,2018-09-07,2120,A,46,6.0NRT,304.1,24,D
41.031,-122.414,341.7,1,1,2018-09-07,2120,A,91,6.0NRT,296.7,40.2,D
41.03,-122.426,403.9,1,1,2018-09-07,2120,A,100,6.0NRT,306.4,274.7,D
41.028,-122.438,377.9,1,1,2018-09-07,2120,A,100,6.0NRT,308.5,138.6,D
41.026,-122.45,346.3,1,1,2018-09-07,2120,A,90,6.0NRT,306.1,44.9,D
41.023,-122.475,353,1,1,2018-09-07,2120,A,96,6.0NRT,304.8,58.4,D
41.021,-122.486,338.5,1,1,2018-09-07,2120,A,58,6.0NRT,304.1,30.1,D
41.01,-122.569,363.6,1,1,2018-09-07,2120,A,100,6.0NRT,306.8,87.2,D
41.008,-122.581,330.3,1,1,2018-09-07,2120,A,54,6.0NRT,303.7,19.6,D
41.037,-122.441,335.5,1,1,2018-09-07,2120,A,87,6.0NRT,299.7,30.9,D
41.035,-122.453,341.7,1,1,2018-09-07,2120,A,66,6.0NRT,299.7,37.8,D
41.034,-122.465,404.4,1,1,2018-09-07,2120,A,100,6.0NRT,309.6,274.4,D
41.019,-122.571,333.5,1,1,2018-09-07,2120,A,37,6.0NRT,308.6,22,D
41.041,-122.479,337.7,1,1,2018-09-07,2120,A,75,6.0NRT,297.4,32.3,D
41.039,-122.491,347.9,1,1,2018-09-07,2120,A,94,6.0NRT,301.1,49.1,D
41.038,-122.502,333.3,1,1,2018-09-07,2120,A,83,6.0NRT,300.9,22,D
41.036,-122.514,334,1,1,2018-09-07,2120,A,83,6.0NRT,301.2,22,D
41.033,-122.538,335.7,1,1,2018-09-07,2120,A,61,6.0NRT,304.6,23.9,D
41.031,-122.55,359.7,1,1,2018-09-07,2120,A,99,6.0NRT,305.4,73.4,D
41.03,-122.562,401.1,1,1,2018-09-07,2120,A,100,6.0NRT,318.3,250.1,D
41.028,-122.573,360.5,1,1,2018-09-07,2120,A,100,6.0NRT,312.4,77.8,D
41.05,-122.481,318.6,1,1,2018-09-07,2120,A,24,6.0NRT,295.5,10.9,D
41.048,-122.493,338.5,1,1,2018-09-07,2120,A,89,6.0NRT,300.6,35.2,D
41.047,-122.505,348.6,1,1,2018-09-07,2120,A,94,6.0NRT,302.9,51.6,D
41.045,-122.516,347.6,1,1,2018-09-07,2120,A,90,6.0NRT,301.9,48.4,D
41.043,-122.528,366.6,1,1,2018-09-07,2120,A,100,6.0NRT,306.8,96.8,D
41.042,-122.54,342.6,1,1,2018-09-07,2120,A,74,6.0NRT,302.4,38.1,D
41.038,-122.564,370.6,1,1,2018-09-07,2120,A,100,6.0NRT,304.7,109.3,D
41.037,-122.576,349.3,1,1,2018-09-07,2120,A,95,6.0NRT,305.8,52.3,D
41.055,-122.507,318.1,1,1,2018-09-07,2120,A,24,6.0NRT,298.4,10.9,D
41.054,-122.519,333.5,1,1,2018-09-07,2120,A,81,6.0NRT,298.6,27.8,D
41.052,-122.531,363.9,1,1,2018-09-07,2120,A,100,6.0NRT,302,92.8,D
41.051,-122.543,323.4,1,1,2018-09-07,2120,A,75,6.0NRT,297.1,15.7,D
41.804,-123.552,327.9,1,1,2018-09-07,2120,A,83,6.0NRT,282.3,25,D
42.324,-123.787,331.4,1,1,2018-09-07,2120,A,87,6.0NRT,296.2,24.2,D
42.323,-123.799,319,1,1,2018-09-07,2120,A,54,6.0NRT,298,10,D
42.452,-123.802,417,1,1,2018-09-07,2120,A,100,6.0NRT,286.1,368.6,D
42.45,-123.814,366.5,1,1,2018-09-07,2120,A,100,6.0NRT,284.6,102.8,D
42.461,-123.805,357.5,1,1,2018-09-07,2120,A,99,6.0NRT,278.5,78.1,D
42.459,-123.817,355.1,1,1,2018-09-07,2120,A,98,6.0NRT,280.9,72.5,D
42.457,-123.829,308.9,1,1,2018-09-07,2120,A,48,6.0NRT,279.3,8.1,D
42.421,-124.08,341.3,1,1,2018-09-07,2120,A,79,6.0NRT,293.1,37.1,D
42.417,-124.104,341.3,1,1,2018-09-07,2120,A,70,6.0NRT,292.5,37.4,D
42.428,-124.095,333.5,1,1,2018-09-07,2120,A,28,6.0NRT,295.1,27.7,D
42.467,-124.012,319.3,1,1,2018-09-07,2120,A,78,6.0NRT,288.4,14.2,D
42.488,-123.93,347.5,1,1,2018-09-07,2120,A,95,6.0NRT,295,51.1,D
43.461,-115.018,352.8,2.3,1.5,2018-09-07,2120,A,96,6.0NRT,291.6,211.1,D
42.527,-123.915,347.5,1,1,2018-09-07,2120,A,89,6.0NRT,288.8,48,D
42.536,-123.918,402.9,1,1,2018-09-07,2120,A,100,6.0NRT,293.3,263.7,D
42.534,-123.93,460.6,1,1,2018-09-07,2120,A,100,6.0NRT,311.6,851.2,D
42.533,-123.942,377.1,1,1,2018-09-07,2120,A,100,6.0NRT,297.5,135.5,D
42.545,-123.92,338.5,1,1,2018-09-07,2120,A,46,6.0NRT,287.6,35.7,D
43.501,-115.026,352,2.3,1.5,2018-09-07,2120,A,96,6.0NRT,289.2,203.6,D
43.5,-115.006,324.6,2.3,1.5,2018-09-07,2120,A,57,6.0NRT,288.1,57.6,D
43.498,-115.033,343,2.3,1.5,2018-09-07,2120,A,91,6.0NRT,289.3,145.4,D
42.868,-122.723,309.4,1,1,2018-09-07,2120,A,67,6.0NRT,289.8,7.8,D
43.833,-121.116,346.7,1.1,1.1,2018-09-07,2120,A,95,6.0NRT,287.9,64.8,D
43.831,-121.13,319.9,1.1,1.1,2018-09-07,2120,A,80,6.0NRT,284.2,19.2,D
44.071,-122.174,310.1,1.1,1,2018-09-07,2120,A,57,6.0NRT,278.9,10.4,D
44.087,-122.183,309.4,1.1,1,2018-09-07,2120,A,41,6.0NRT,283.2,9.6,D
44.913,-115.621,316.6,2.2,1.4,2018-09-07,2120,A,58,6.0NRT,296.3,30.2,D
44.903,-122.71,322.1,1.1,1,2018-09-07,2120,A,28,6.0NRT,307.4,11,D
45.463,-118.875,326.7,1.5,1.2,2018-09-07,2120,A,69,6.0NRT,313.8,14.8,D
46.551,-116.519,320.1,2.1,1.4,2018-09-07,2120,A,41,6.0NRT,287.3,39,D
46.73,-114.9,339.7,2.5,1.5,2018-09-07,2120,A,84,6.0NRT,290.7,157.9,D
46.728,-114.928,364.2,2.5,1.5,2018-09-07,2120,A,0,6.0NRT,276.4,374.7,D
46.743,-114.902,335,2.5,1.5,2018-09-07,2120,A,86,6.0NRT,291.2,128.1,D
46.742,-114.932,376,2.5,1.5,2018-09-07,2120,A,75,6.0NRT,286.5,526.5,D
46.737,-114.909,359.8,2.5,1.5,2018-09-07,2120,A,94,6.0NRT,290.8,326.6,D
46.735,-114.937,363.2,2.5,1.5,2018-09-07,2120,A,0,6.0NRT,276.5,361.8,D
46.75,-114.911,358.4,2.5,1.5,2018-09-07,2120,A,99,6.0NRT,292.1,313.8,D
46.749,-114.942,354.4,2.5,1.5,2018-09-07,2120,A,73,6.0NRT,286.3,274.1,D
46.569,-121.403,315.3,1.2,1.1,2018-09-07,2120,A,33,6.0NRT,298.1,11.8,D
46.578,-121.406,324,1.2,1.1,2018-09-07,2120,A,76,6.0NRT,297.5,23.3,D
47.495,-113.209,346.4,3.2,1.7,2018-09-07,2120,A,93,6.0NRT,301,271.5,D
47.494,-113.249,327.8,3.2,1.7,2018-09-07,2120,A,81,6.0NRT,301.2,113.6,D
47.494,-113.216,342.8,3.2,1.7,2018-09-07,2120,A,91,6.0NRT,302,232.3,D
47.492,-113.259,313.7,3.2,1.7,2018-09-07,2120,A,35,6.0NRT,299.8,36.1,D
47.011,-121.709,314.9,1.2,1.1,2018-09-07,2120,A,64,6.0NRT,294.1,14.8,D
47.748,-113.213,334.8,3.2,1.7,2018-09-07,2120,A,86,6.0NRT,297.6,162.1,D
47.761,-113.178,321.9,3.2,1.7,2018-09-07,2120,A,48,6.0NRT,293.9,79,D
47.759,-113.22,322.7,3.2,1.7,2018-09-07,2120,A,43,6.0NRT,297.2,81.3,D
47.873,-115.926,327.4,2.3,1.5,2018-09-07,2120,A,79,6.0NRT,297.7,74.6,D
47.871,-115.954,316.7,2.3,1.5,2018-09-07,2120,A,61,6.0NRT,302.4,37.6,D
47.793,-120.552,329.1,1.3,1.1,2018-09-07,2120,A,82,6.0NRT,305.9,28.8,D
47.858,-120.59,325.1,1.3,1.1,2018-09-07,2120,A,79,6.0NRT,295.4,27.8,D
47.857,-120.606,331.9,1.3,1.1,2018-09-07,2120,A,85,6.0NRT,296,40.9,D
48.261,-116.116,318.1,2.3,1.5,2018-09-07,2120,A,67,6.0NRT,297.8,40.3,D
48.26,-116.095,311.3,2.3,1.5,2018-09-07,2120,A,13,6.0NRT,296.1,18.9,D
48.258,-116.125,314.1,2.3,1.5,2018-09-07,2120,A,42,6.0NRT,297.1,25.8,D
48.594,-115.511,337.9,2.5,1.5,2018-09-07,2120,A,78,6.0NRT,295.6,124.8,D
48.592,-115.541,328.7,2.4,1.5,2018-09-07,2120,A,47,6.0NRT,296.3,75.2,D
48.556,-115.571,317.8,2.4,1.5,2018-09-07,2120,A,43,6.0NRT,299.6,34.4,D
48.586,-115.515,337.1,2.5,1.5,2018-09-07,2120,A,82,6.0NRT,296.1,121.8,D
48.6,-115.517,336.7,2.5,1.5,2018-09-07,2120,A,88,6.0NRT,296,124.1,D
48.598,-115.546,320.2,2.4,1.5,2018-09-07,2120,A,40,6.0NRT,296.5,47.3,D
48.289,-120.338,339.9,1.4,1.2,2018-09-07,2120,A,90,6.0NRT,295.4,56,D
48.287,-120.358,456,1.4,1.2,2018-09-07,2120,A,100,6.0NRT,312.2,1263.9,D
48.286,-120.375,396.7,1.4,1.2,2018-09-07,2120,A,100,6.0NRT,303.2,364.9,D
48.284,-120.395,333.4,1.4,1.2,2018-09-07,2120,A,83,6.0NRT,295.1,43.8,D
48.35,-120.547,328.9,1.4,1.2,2018-09-07,2120,A,57,6.0NRT,302.5,34.8,D
48.348,-120.567,325.6,1.4,1.2,2018-09-07,2120,A,80,6.0NRT,293.3,28.4,D
48.385,-120.58,316.2,1.4,1.2,2018-09-07,2120,A,60,6.0NRT,293.2,14.7,D
48.426,-120.584,357.7,1.4,1.2,2018-09-07,2120,A,99,6.0NRT,302.8,115.9,D
48.425,-120.604,382.7,1.4,1.2,2018-09-07,2120,A,100,6.0NRT,307,249.1,D
48.436,-120.591,355.2,1.4,1.2,2018-09-07,2120,A,98,6.0NRT,297.2,106,D
48.434,-120.61,415.7,1.4,1.2,2018-09-07,2120,A,100,6.0NRT,311.1,556,D
48.433,-120.627,321.8,1.4,1.2,2018-09-07,2120,A,61,6.0NRT,291.7,23.7,D
48.702,-120.459,321.3,1.4,1.2,2018-09-07,2120,A,0,6.0NRT,287.5,25.6,D
49.135,-114.257,328.6,2.9,1.6,2018-09-07,2120,A,83,6.0NRT,298.8,104.2,D
49.134,-114.294,311.6,2.9,1.6,2018-09-07,2120,A,46,6.0NRT,298.2,29,D
49.106,-115.468,315.2,2.5,1.5,2018-09-07,2120,A,68,6.0NRT,297.9,38.7,D
49.112,-115.473,308.5,2.5,1.5,2018-09-07,2120,A,25,6.0NRT,297.1,19.1,D
49.151,-116.888,371.6,2.1,1.4,2018-09-07,2120,A,100,6.0NRT,297.2,350.2,D
49.149,-116.92,341.1,2.1,1.4,2018-09-07,2120,A,91,6.0NRT,293.6,124.2,D
49.393,-115.094,313.8,2.6,1.6,2018-09-07,2120,A,67,6.0NRT,296.1,38.9,D
49.4,-115.069,310.8,2.6,1.6,2018-09-07,2120,A,61,6.0NRT,295.5,29.7,D
49.399,-115.102,312.8,2.6,1.6,2018-09-07,2120,A,65,6.0NRT,296.3,35.9,D
49.383,-117.829,342.8,1.9,1.3,2018-09-07,2120,A,75,6.0NRT,293,106.8,D
49.381,-117.851,394,1.9,1.3,2018-09-07,2120,A,100,6.0NRT,300.6,539.4,D
49.393,-117.855,334.2,1.9,1.3,2018-09-07,2120,A,72,6.0NRT,292.4,74.5,D
49.405,-117.859,318.9,1.9,1.3,2018-09-07,2120,A,67,6.0NRT,289.1,35.9,D
49.476,-117.979,322.7,1.9,1.3,2018-09-07,2120,A,75,6.0NRT,295.1,42.8,D
49.5,-117.983,334.8,1.9,1.3,2018-09-07,2120,A,81,6.0NRT,292.8,75.8,D
49.498,-118.006,342.1,1.9,1.3,2018-09-07,2120,A,92,6.0NRT,296.1,102.6,D
49.503,-117.989,334.9,1.9,1.3,2018-09-07,2120,A,76,6.0NRT,292.6,74.8,D
49.502,-118.013,327.4,1.9,1.3,2018-09-07,2120,A,27,6.0NRT,295.8,48.6,D
49.535,-118.224,310.5,1.8,1.3,2018-09-07,2120,A,65,6.0NRT,294.4,17.2,D
49.676,-118.199,320.1,1.8,1.3,2018-09-07,2120,A,59,6.0NRT,297.2,33.8,D
49.681,-118.205,315,1.8,1.3,2018-09-07,2120,A,68,6.0NRT,298.4,24.3,D
24.825,-110.574,311.1,2.7,1.6,2018-09-07,2115,A,46,6.0NRT,297.6,26.6,D
24.828,-110.579,312,2.7,1.6,2018-09-07,2115,A,52,6.0NRT,297.9,31,D
26.94,-109.752,321.8,3.3,1.7,2018-09-07,2115,A,28,6.0NRT,293,37.8,D
26.936,-109.76,322.4,3.3,1.7,2018-09-07,2115,A,37,6.0NRT,292.9,40.6,D
32.252,-114.952,337,1.7,1.3,2018-09-07,2115,A,74,6.0NRT,319.7,28.3,D
38.367,-119.391,336.7,1.2,1.1,2018-09-07,2115,A,68,6.0NRT,315,26.9,D
38.372,-119.386,329.9,1.2,1.1,2018-09-07,2115,A,63,6.0NRT,311.7,20.1,D
39.208,-121.668,325.6,1,1,2018-09-07,2115,A,68,6.0NRT,314.5,8.9,D
39.264,-121.596,341,1,1,2018-09-07,2115,A,88,6.0NRT,313.7,33.2,D
39.263,-121.608,349.8,1,1,2018-09-07,2115,A,94,6.0NRT,315.1,50,D
39.413,-122.717,327.4,1,1,2018-09-07,2115,A,30,6.0NRT,307.3,12,D
39.412,-122.729,327.9,1,1,2018-09-07,2115,A,52,6.0NRT,305.2,13,D
39.422,-122.719,322.4,1,1,2018-09-07,2115,A,48,6.0NRT,306,8.1,D
39.421,-122.731,326.5,1,1,2018-09-07,2115,A,75,6.0NRT,310.4,13.1,D
39.419,-122.742,333.1,1,1,2018-09-07,2115,A,82,6.0NRT,309.7,21.7,D
39.417,-122.754,351.9,1,1,2018-09-07,2115,A,96,6.0NRT,307.9,55.2,D
39.428,-122.744,367.8,1,1,2018-09-07,2115,A,100,6.0NRT,312,96.9,D
39.426,-122.756,362.9,1,1,2018-09-07,2115,A,100,6.0NRT,313.9,82.6,D
39.423,-122.779,337.4,1,1,2018-09-07,2115,A,86,6.0NRT,310.5,26.9,D
39.421,-122.79,332.3,1,1,2018-09-07,2115,A,81,6.0NRT,309.5,19.4,D
39.437,-122.747,328.3,1,1,2018-09-07,2115,A,64,6.0NRT,305,13.4,D
33.015,-79.887,314.6,1,1,2018-09-08,0325,T,89,6.0NRT,293.7,11.5,N
34.408,-79.757,301.3,1,1,2018-09-08,0325,T,40,6.0NRT,287.9,3.4,N
35.713,-79.112,303.3,1,1,2018-09-08,0325,T,54,6.0NRT,291.6,4.1,N
35.712,-79.124,302.6,1,1,2018-09-08,0325,T,50,6.0NRT,291.7,3.8,N
36.821,-79.214,312.6,1,1,2018-09-08,0325,T,85,6.0NRT,292.2,10.9,N
37.234,-82.044,305.4,1,1,2018-09-08,0325,T,64,6.0NRT,290.9,7.1,N
48.607,-115.509,309.5,1.5,1.2,2018-09-08,0510,T,66,6.0NRT,288,18.3,N
48.602,-115.53,316.9,1.5,1.2,2018-09-08,0510,T,94,6.0NRT,288.7,28.5,N
48.613,-115.534,306.1,1.5,1.2,2018-09-08,0510,T,67,6.0NRT,287.1,14.6,N
48.999,-113.947,312.5,1.3,1.1,2018-09-08,0510,T,3,6.0NRT,286.3,17.5,N
49.4,-115.089,304.8,1.4,1.2,2018-09-08,0510,T,62,6.0NRT,287,12.5,N
49.479,-114.85,306,1.3,1.1,2018-09-08,0510,T,66,6.0NRT,283.3,14.4,N
49.488,-114.855,311.5,1.3,1.1,2018-09-08,0510,T,83,6.0NRT,283,19.3,N
49.117,-116.867,334.2,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,286.8,78,N
49.112,-116.888,324.8,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,284.8,53.4,N
49.128,-116.869,324.9,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,284.5,52.6,N
49.124,-116.89,321.4,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,283.6,45.2,N
49.161,-116.887,371.2,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,290.4,258.4,N
49.156,-116.907,330.5,1.7,1.3,2018-09-08,0510,T,100,6.0NRT,285.4,67.6,N
34.964,-111.891,301.9,2,1.4,2018-09-08,0505,T,45,6.0NRT,290.5,14.1,N
42.688,-111.583,303.6,1.3,1.1,2018-09-08,0505,T,56,6.0NRT,279.2,12.2,N
42.686,-111.599,322.6,1.3,1.1,2018-09-08,0505,T,100,6.0NRT,279.1,34.7,N
42.686,-111.589,321.8,1.3,1.1,2018-09-08,0505,T,100,6.0NRT,280.1,34,N
42.683,-111.604,306.9,1.3,1.1,2018-09-08,0505,T,70,6.0NRT,279,15.5,N
44.953,-111.126,309.9,1.2,1.1,2018-09-08,0505,T,79,6.0NRT,275.6,15.3,N
45.828,-105.291,300.6,1.1,1,2018-09-08,0505,T,31,6.0NRT,283.2,6.7,N
44.998,-111.098,300.5,1.2,1.1,2018-09-08,0505,T,14,6.0NRT,278.1,8,N
44.996,-111.111,317.8,1.2,1.1,2018-09-08,0505,T,96,6.0NRT,279.1,22.7,N
44.993,-111.126,327.4,1.2,1.1,2018-09-08,0505,T,100,6.0NRT,278.7,34.7,N
43.849,-121.05,305.7,3.9,1.8,2018-09-08,0505,T,65,6.0NRT,285.8,64.2,N
43.837,-121.093,331.6,4,1.9,2018-09-08,0505,T,100,6.0NRT,290.3,244.5,N
43.852,-121.102,306.4,4,1.9,2018-09-08,0505,T,68,6.0NRT,285.1,67.9,N
43.854,-121.057,309.7,3.9,1.8,2018-09-08,0505,T,78,6.0NRT,285.8,86.8,N
43.842,-121.101,332.1,4,1.9,2018-09-08,0505,T,100,6.0NRT,290.4,253.3,N
48.172,-103.322,300.6,1.4,1.2,2018-09-08,0505,T,31,6.0NRT,286.6,9.4,N
47.759,-113.192,304.9,1.2,1.1,2018-09-08,0505,T,62,6.0NRT,277.1,13.5,N
48.322,-113.65,304.9,1.3,1.1,2018-09-08,0505,T,62,6.0NRT,286.1,11.8,N
48.56,-115.552,318.7,1.5,1.2,2018-09-08,0505,T,97,6.0NRT,288.8,30.9,N
48.59,-115.518,320.7,1.5,1.2,2018-09-08,0505,T,100,6.0NRT,287.8,33.4,N
48.6,-115.523,317.2,1.5,1.2,2018-09-08,0505,T,39,6.0NRT,289.1,26.3,N
48.611,-115.528,319.4,1.5,1.2,2018-09-08,0505,T,73,6.0NRT,288,30.5,N
17.894,-92.489,305.4,2.7,1.6,2018-09-08,0500,T,64,6.0NRT,284.4,26.7,N
19.56,-92.239,307.7,3,1.6,2018-09-08,0500,T,56,6.0NRT,285.8,31,N
19.56,-92.245,307.7,3,1.6,2018-09-08,0500,T,56,6.0NRT,286.2,31.7,N
21.524,-98.738,311.7,1.1,1.1,2018-09-08,0500,T,83,6.0NRT,293.7,11,N
24.032,-99.129,304.9,1.2,1.1,2018-09-08,0500,T,62,6.0NRT,293.6,4.5,N
24.877,-99.389,308.1,1.2,1.1,2018-09-08,0500,T,73,6.0NRT,294.5,6.6,N
18.925,-70.344,302.9,1.7,1.3,2018-09-08,0605,A,52,6.0NRT,289.6,11,N
39.436,-122.754,301.8,2.1,1.4,2018-09-08,0645,T,17,6.0NRT,286.6,14.1,N
40.95,-122.495,301.2,2.3,1.5,2018-09-08,0645,T,28,6.0NRT,274.1,19.8,N
40.973,-122.359,310.3,2.3,1.5,2018-09-08,0645,T,56,6.0NRT,277.2,35.5,N
40.987,-122.358,308.6,2.3,1.5,2018-09-08,0645,T,69,6.0NRT,277.2,33.7,N
40.983,-122.364,318.9,2.3,1.5,2018-09-08,0645,T,98,6.0NRT,278.8,62.3,N
41.009,-122.565,302.1,2.3,1.5,2018-09-08,0645,T,23,6.0NRT,269,23.2,N
41.045,-122.432,342.1,2.3,1.5,2018-09-08,0645,T,78,6.0NRT,271,157.1,N
41.042,-122.464,364.3,2.3,1.5,2018-09-08,0645,T,100,6.0NRT,276.5,326.4,N
41.04,-122.492,327.2,2.3,1.5,2018-09-08,0645,T,72,6.0NRT,268.8,86.5,N
41.055,-122.468,312.1,2.3,1.5,2018-09-08,0645,T,72,6.0NRT,268.3,44,N
41.054,-122.444,338.9,2.3,1.5,2018-09-08,0645,T,100,6.0NRT,271.2,143.4,N
41.052,-122.474,333.3,2.3,1.5,2018-09-08,0645,T,90,6.0NRT,271.1,113,N
41.813,-123.545,303.5,2,1.4,2018-09-08,0645,T,46,6.0NRT,286.5,19.4,N
41.815,-123.552,300.4,2,1.4,2018-09-08,0645,T,26,6.0NRT,286.3,15.6,N
42.323,-123.788,306.6,2,1.4,2018-09-08,0645,T,69,6.0NRT,285.6,25.8,N
42.326,-123.795,304.8,2,1.4,2018-09-08,0645,T,62,6.0NRT,284.7,22.9,N
42.401,-124.094,315.2,1.9,1.3,2018-09-08,0645,T,91,6.0NRT,284.6,39.1,N
42.399,-124.119,333.6,1.9,1.3,2018-09-08,0645,T,100,6.0NRT,284.9,90.7,N
42.394,-124.099,303.6,1.9,1.3,2018-09-08,0645,T,45,6.0NRT,284.2,18.5,N
42.406,-124.101,325.7,1.9,1.3,2018-09-08,0645,T,100,6.0NRT,284.8,63.8,N
42.404,-124.126,325.6,1.9,1.3,2018-09-08,0645,T,100,6.0NRT,283.6,63.2,N
42.42,-124.077,306.2,1.9,1.3,2018-09-08,0645,T,12,6.0NRT,284.7,21.6,N
42.453,-123.799,346.2,2,1.4,2018-09-08,0645,T,100,6.0NRT,286.9,153.7,N
42.432,-124.083,301.9,1.9,1.3,2018-09-08,0645,T,31,6.0NRT,282.9,16.5,N
42.466,-123.797,303,2,1.4,2018-09-08,0645,T,52,6.0NRT,284.7,20.2,N
42.464,-123.82,308.3,2,1.4,2018-09-08,0645,T,74,6.0NRT,285.3,28.7,N
42.492,-123.943,300.6,1.9,1.4,2018-09-08,0645,T,24,6.0NRT,284.8,15.2,N
42.497,-123.924,302.7,1.9,1.4,2018-09-08,0645,T,49,6.0NRT,285.3,18.1,N
42.535,-123.916,316.1,2,1.4,2018-09-08,0645,T,88,6.0NRT,283.9,40.8,N
42.547,-123.919,347.9,2,1.4,2018-09-08,0645,T,100,6.0NRT,286,156.9,N
42.561,-123.895,336.3,2,1.4,2018-09-08,0645,T,100,6.0NRT,284.5,101.2,N
42.587,-123.875,301,2,1.4,2018-09-08,0645,T,33,6.0NRT,283.1,17,N
42.586,-123.899,303.8,2,1.4,2018-09-08,0645,T,51,6.0NRT,283.4,20.6,N
42.576,-123.904,305.2,2,1.4,2018-09-08,0645,T,9,6.0NRT,283.3,21.1,N
42.59,-123.883,304.7,2,1.4,2018-09-08,0645,T,30,6.0NRT,283.3,21.3,N
43.836,-121.029,304.4,3,1.6,2018-09-08,0645,T,60,6.0NRT,283.2,42.2,N
43.834,-121.066,312.4,3,1.6,2018-09-08,0645,T,85,6.0NRT,285.2,69.2,N
43.849,-121.067,320.6,3,1.6,2018-09-08,0645,T,100,6.0NRT,285.6,102.1,N
43.847,-121.105,315.1,2.9,1.6,2018-09-08,0645,T,91,6.0NRT,285.1,75.3,N
43.836,-121.036,312.1,3,1.6,2018-09-08,0645,T,59,6.0NRT,284.2,64.1,N
43.835,-121.074,307.5,3,1.6,2018-09-08,0645,T,50,6.0NRT,285,49.2,N
43.851,-121.037,307.6,3,1.6,2018-09-08,0645,T,35,6.0NRT,283.5,49.1,N
43.85,-121.074,320.2,3,1.6,2018-09-08,0645,T,100,6.0NRT,285.7,100.7,N
43.848,-121.112,309.3,2.9,1.6,2018-09-08,0645,T,47,6.0NRT,284,53.3,N
46.418,-119.423,318.5,3.8,1.8,2018-09-08,0645,T,97,6.0NRT,283.9,124.2,N
46.417,-119.473,307.9,3.8,1.8,2018-09-08,0645,T,68,6.0NRT,286.7,69.9,N
